text,type
"обидно...но я доверяла((((
а оказалось не стоит(((",0
"теперь у меня есть хорошая зарядка на телефон!
которую еще не перегрыз Буст!))
урарики",1
Фубляя) RT @ZhuravlevPavel: Луческу сделают тренером сборной через Попеску,1
@alesyyyya @bugagahenyka @MariJorik  хорошо вам) моя попка дрыгается от уколов ),1
"@SugarSazonova даа) это типо так же как: ""бля, Заяш, я не пью"" аххаха",1
Из рабочей группы только пара человек отвечает на мои милые сообщения. Я обиделась. ( #шсв #рабочаягруппа,0
"играла в партизана, гладила все подряд. спалила один носок нафиг =(",0
"Походу эта моя участь ждать парней с армии, уже второй парень ушёл, опять ждать (((",0
RT @vyjysynihujy: по случаю дсп сегодня на celtic music radio говорят на гелике. и я ничего не понимаю :(,0
"@NStepanova1 Я к вам сегодня заглянуть утром хоте,но уроки были(((",0
У кого-то из соседей по комнате разрядилась Nokia. Периодически пищит. Подсознательно дергаюсь проверить свою трубу :(,0
"@udaltsova_ она говорила, что сделает это, если не будет изменений. Только конкретный срок для изменений не определила :)",1
Поставила фото какого-то немца. Тут же пачкой деффочки знакомица :),1
"@rocknroll_time нимагу
тяжелая судьба жиробаса(((((((",0
"RT @SugarVodonaeva: Обычное дело, да девочки? )) http://t.co/EL8Pyuh1nD",1
"@HunnyTunny мы недавно тебя на эскалаторе видели,но орать не стали,много людей вокруг было,стыдно))и это было вчера",1
"@KomushkaAnn АХАХАХХА
Это на вас тулякова так влияет:3
А я вот после ясной поляны заболела;(",0
"""Кто то в углу сидит и погибает от голода, а мы ещё 2 порции взяли, хотя уже и так жрать не хотим"" :DD http://t.co/mzfbHIZZTL",1
Как же трещит бошкаа...последствия вчерашнего(,0
"RT @vokymipybal: Все, сношу к ебеням этот сраный моблин)))",1
"Всё ровно мы самые лучшие , люблю безууумно свой класс ))))",1
"RT @pyxavohaxuz: моя любимая хардкорщица диск зарелизила в прошлом году, а я и не в курсе. пойду в амазон диск заказывать.баблом помочь)",1
RT @kycademucyti: Завтра же слюножницы выходят! Последняя серия. :(,0
RT @Mego_kroshka: Женская логика - это капец мужской психике :),1
RT @axicisekp: Блин так обидно просрали :(,0
"Безысходность - когда умер твой любимый...айфон, со всей памятью и фото(",0
"RT @bahhtee: В круглосуточном ""М-Видео"" подошел парень и респектнул за #versus. Потом добавил ""ой, за #slovo"")))",1
"@kremnevchik Катюша хуюша, я не знааал, что сегодня твой день( С праздником епт",0
Хочу спаааать((( ненавижу собрания по воскресеньям,0
ааа бля;( нужно купить защитную пленку для экрана телефонаааа;(,0
"Вот какая я прям... Молодец))  ахах 
#food #instafood #good #Russia_food #суп http://t.co/SXhLMiEiIo",1
"А по-вьетнамски Россия называется ""Ня"". Мы кавайная страна :) - а как их кошки мяукают тогда? - Раскатисто: «Рра — Си — Я!».",1
@xxongoroo Ханиад нусгай их байхад одоо гэртээ ор. Ккк:)))),1
"RT @Doctor___WHORE: @LittleVantie вот-вот!)
Ладно, я пожалуй пойду рисовать.
Удачи тебе.)",1
"Вспоминаю лето..
было так круто..
хахах а как мы домик на дереве строили:D",1
"почему я узнаю, что у вэса андерсона новый фильм, из тумблера? хочу в кино и в оригинале(",0
@Kata_Vlas для меня это очень легкое действие:D Какое следующее?,1
"@malakhowskiy его показывали в москве только один раз, мне удалось найти только 20-минутный отрывок на ютубе:( где взять полную версию?",0
@spiridonovkesha чумо мои наушники когда отдашь ?;(,0
"Сейчас видел девушек,которые покупают Lg за 25 тысяч,я им говорю купите лучше айфон,а они мне сказали,что айфон им не нравится)))Офигеть))))",1
@sasha_belogolov ебать? Мне определенно нравится твой ход мыслей:D,1
"@karaskova_kris: Без Великой Анны спать скучно:( 
Богиня в расстройстве..  Еще бы",0
"Я тебя никому не отдам, потому что ты банан!!!!)))) Збс песня))",1
"""@munh_amidral: Заа...санхүүчдийн баяр тэмдэглэе :-))"" тэмдэглэж байна шд",1
RT @danko_oo: @khudyackova взаимно с: #ХочуПровестиНовогоднююНочьВместеС,0
RT @mybedobuculo: Сколько могут взять в мастерской за чистку ноута от пыли? :),1
Забыл запушить сорсы своей проги в git. :(,0
@Mr_Binni обрати внимание на приз скорее!!!)) http://t.co/foXKLq0J2w,1
Это обычное явление в нашей стране...( http://t.co/avrZ48phtZ,0
"RT @VulgarCactus: 18к для :**
поля
мороз
хамка
ловков
ЛЕОНОВОЙ
Антипа
Перминова
Морковки
Выебашки
Тараса
ЧЕРЕШНИ
ПОШЛОГО ПОНИ 
ИИСУСА 
Ряза…",1
@AnastasiHappy как на счет выходных? Замутим веселье?) У меня есть гениальная идея..,1
"Хожу с ощущением, что у меня в одной части губы ботекс(",0
"RT @_K_M_V_: Вот бы сделать дома уборку и нажать ""Сохранить""!))) http://t.co/D6LLHe37Q8",1
"Ох, порой не хватает процессорных мощей. Архив 9Гб уже минут 10 извлекается. :(",0
RT @bastardsss: я хочу чтобы меня в школу на саночках возили(,0
"Кажется, у меня один террабайтник лёг... :(",0
на этой недели тренировак не будет аааааааа((,0
"всё жду новый год чтобы поскорее поесть суши с Дарьей Марченко,)заххаха",1
"RT @wunajixideh: че хромаешь? глаз болит? иди к зубному, подстригись) http://t.co/IpMfCetc7e",1
#ЖеланныйПодарокНаНовыйГод Нинтендо 3ДС... Которую мне никто не подарит:(,0
"http://t.co/GPVuYiPkfM 
Взгрустнулось по Сюру :--(",0
"собрав все мысли в кучу стало ясно кто ты )) 
мнение поменялось ;и слава Богу )",1
RT @SilikonoviyLos: @romancefrommars С днем рождения:3 Всего тебе самого самого,1
"RT @tagijuqiki: Мать берет в руки мобилу, набирает номер и ПИЗДИТ ПИЗДИТ ПИЗДИТ во телефону часа два к ряду. :(",0
"RT @__thedeathofme: а че тогда умрешь? :-)
ты будешь жить долго, пока не умрешь сегодня ночью :-) :-)",1
Сегодня познакомилась с Димой из 5 класса.он уже любит меня.мне везет:D,1
"Сегодня за деньмного чего произошло,очень сблизились с девчухами,они мусипусички которые любят обнимашки &lt;3 ВЧЕМ ЛОЖЕК!Cha3e поймут :D",1
@devil_s_whore у меня не получится наверно. Я с Артёмом еду.:(,0
"Ааааа!!! Жара))) ""@fecid: Всем, кто часто ездит в командировки))) http://t.co/pnjBIEvA9V""",1
"@Badou_N нет, говорю же)) дела тут кое-какие имеются. Мамепапе помогаю",1
"RT @stay333strong: моя няша:*такая милая:3333авввв:*
прекрасна без всякого макияжа:3 http://t.co/gdlfEaLQ5x",1
"Ну почему не могу перестать делать то, что хочет сердце :( даже лишения вкусняшек не помогают",0
Видеться с родными только на КПП. Какая тупость :(,0
"очень хочу найти свой твиттер, который завела года 4 назад уж точно. но никак не могу вспомнить никнейм :(",0
"RT @katya_koloshits: Сегодня с @Tanya_golyas  так обнимались:* 
Люблююю её:*",1
RT @al88marvel: прочитала название запаха когда шла домой. купила как знала :D #exotic #exo #exok #exom #fangirl #wolf… http://t.co/h4rBy1A…,1
"Бедная я,не поспала нормально :(
А все из-за глаза :( http://t.co/YNACr3Vpy6",0
"Знаешь,Артем, у женщины действительно есть такое место, прикоснувшись к которому можно свести ее с ума... Душа называется! А не ""точка G"")))",1
"@kakos1904 Бедный мой, ты же в школе. Твоя физика закончится раньше чем я до тебя доеду :( Я б забрал",0
"RT @sabinaspace: Прошло 33 года как тебя нет:(
Для меня ты всегда жив!
Спасибо за прекрасную музыку !
Спасибо за все,Джонни!
Люблю тебя!#RI…",0
"* шышки Напаснулись вчера и гуляли по набережной Федоровского весь вечер. А потом пришли домой и съели всё, что нашли)",1
"не люблю ходить в гости без подарка(( ненавижу.. Особенно на праздники..  Нас позвали на юбилей, а подарка нет(",0
"@your_escapism вот! слышу глас разумного человека!) @juliazabelo тут вообще никаких намёков, ага) @hellovarvara а я так и не посмотрел =/",1
Думаю только о тебе...Грустный вечер...(((((((((((( http://t.co/vqFd4Yc52F,0
Мечта :) http://t.co/iOhUIMhODC #євромайдан #эвромайдан,1
"@yevdem 1) где на русском 2) и вконтакте не отвечал больше недели назад, я даже расстроилась",1
"@moi_je_joue в паблике эскваер публикуют рекламу ликвидации трусов, и мы тут шутили про это с @miracle_mile 
я почему-то думала, ты в теме))",1
Хочу Видео:) — завтра тогда уж) http://t.co/NT4wjJMKPU,1
@Albina_Businka завтра выйду:) даже галстук надену:),1
"ну почему, почему, все самые красивые молодые парни уже женаты?(( http://t.co/73gJcoTBWJ",0
"@_GhostOfUtopia_  у тебя хоть смелости хватило на школьную пойти.Я так хотела пойти по физике, но струсила:(",0
на айпадах нет интернетов. билайн залочили суки после халявы (,0
"Больше всего боюсь,что когда ты наладишь с ней общение,ты про меня забудешь:(",0
"@ann_krevetka блин.даааа
А так понравился;(",0
"Сейчас бы в кроватку, спать ( а ещё дофигища дел не сделано -_-",0
Не знаю как вам но в Астане жить Ахуенно как бы это не было бы) / Есть много плюсов)  / И девушки красивые),1
Вам это интересно? ) ) ) http://t.co/0xMhOWMLEy #Обзор видеоигр #Видеоигры,1
RT @girotuzagygy: пляпиздец за выходные 119 непрочитанных рсс :(,0
@emily_yours народ собираться будет) http://t.co/Rhug67We9R,1
"Юля досмотрела, Юля довольна. Можно смело идти спать :D",1
"Уруу татагчихгаад байна уу татааруудад :) “@GandanStyle: Төвлөр, төвлөр, төвлөр.
Маргааш чухал ажилтай байж...”",1
"И не хочется спать!:(
#night #clock #three #nosleep #bad. @ С.Лазо st дом 30, кв 59 http://t.co/AjL1FY6fKm",0
@Julia69_1999 оооо а я на химии подыхаю(((,0
"RT @litelp: #голос такое чувство, будто Евровидение смотрю :-):-)",1
"@tashiruyameiji ну прости,братуха-борцуха;(завтра я дам тебе меня побороть",0
"Сдохла венда на десткопе. Музыки на ноуте нет. Теперь я понимаю трушность ластфма, но вот платить за него. :(",0
"В #Аура розыгрыш автомобиля. А на пл Ленина Олимпийский огонь. Хочу выиграть Форд Мондео,и посмотреть на огонь. Пока ни того ни другого)",1
"вот они — проблемы современного мира. кончилось бабло за интернет, а 3d security со стороны моего банка как-то лежит :(",0
"Что за привычка, перед тем как пойти мыться, я должна накрасить ногти?! :(",0
"@shurinov_nikita записалась туда,устраиваем фестиваль для детей новогодний
а вк такое гониво от них началось((я в печали",0
RT @lozirufihem: разговор с другом. Он: ты дебил? -Я: нет я дурак.-Он:Значит ты реально дебил))),1
"Мальчик, уступивший мне место в 35м автобусе, и вышедший на пассажирском депо в разноцветной куртке. Я влюбилась с первого взгляда(",0
Наткнулась на нечто в шапках) день мойки машины @set31011990 angelaginiyat @nelli_lline вы… http://t.co/MWtCh4refH,1
"RT @gribbber: Что мне делать :((( я хочу быть каким-нибудь творческим человеком, но я ничего не умею",0
"RT @malinaaa_a: @hl483 ;( просто одно объяснение, мы живем в России",0
"Почему у всех знакомых в ВК фотографии такие типа пиздатые?((((  а у меня то сам себя фотографирую, то опять себя сам фотографирую",0
RT @Two_Mart: @DJEIMS_XOMD @blond_hel БЛЯ.УЖИКОВ СПАЛИЛ ((((((((,0
"МЕДВЕДЕВА ОВЦА
ИЗ-ЗА НЕЁ У МЕНЯ ВСЯ РУКА ПОЦАРАПАНА

и всё равно ира.м + регер.а = любовь :D",1
"Каждый раз , когда я гуляю с друзьями, я с ними ссорюсь ( вывод : я плохой друг и я больше не буду гулять(",0
"Ух ты, уже на Первом крутят рекламу церемонии открытия Олимпиады в Сочи... Не рановато ли?))",1
"пишу письмо в Москву ) завтра отправлю )
надеюсь,что придет к НГ )",1
"Романов.с др!всего тебе самого наилучшего,а главное не болей,мозгов тебе на ЕГЭ,ну и этой,любви,кароч:)
расти большой,не будь лапшой ;3",1
"Пропустила др Жени, кофейную тусовку на работе, халявный день без шефа и все потому, что температурю :(((",0
"@NeSezon  Доброе утро, Женичка)@irina_int @akutata11 @pravodumru @ydubos @tat881 @poruchik28 @viaxpro @nikalies - мои родные, любимые:-)!",1
"нам уже 20 лет.
но сегодня мы играли в снежки и валялись в снегу,при этом смеялись как сумасшедшие.
да,так и живём :)",1
Мне понравилось видео Шашлык-это царь леса!.mp4 ( на @YouTube.,0
RT @wuderyjizuv: Ранена ложью да правдой добита(((,0
"Победа,победа и ещё раз победа!!!!))))) #mtvstars One Direction",1
"@Julie_Ryb Я тебя в 12ке видел, окрикнул, а ты не обернулась:(",0
"RT @SOLYANOV: УРА,! RT  @Stasya_ru Друзья! Сегодня с 19 до 20.00 жду вас в твиткаме) будем общаться )) готовьте вопросы",1
"Люблю деревья я, но странною любовью..)) http://t.co/EWxgyscmR5",1
"RT @Julia12304906: Все болит 
Ахаахахахаха
 Вызывай дурку 
Я готова Уже
доржалась)
Вещи собраны",1
"@TheChemodanKlan @maksimseleznyov @tema_vagabund :D ой блять, у жирного аргументы кончились, начал музыку обсирать. ИДИ ПОЕШЬ, ПОЛЕГЧАЕТ.",1
"RT @SHKIPER_NINE_P: С днём рождения @archi_ia ,творческих успехов тебе!)",1
"голова болит очень((
пора в больницу,хочу и не хочу",0
@travinkaall больной ты человек)весишь поди кг 45 и при этом о диете думаешь),1
@nama_vinsanto ну прекрати сейчас же ;((( ты мне сердце разрывешь ;( ты - кроссовка! ,0
RT @PRIVKUS_SMERTI: @G4llows_On3Lov3 ну брат и говнюк(,0
@ohmyfuckinjonas я чувствую вашу братско сестринскую любовь:D,1
"В ялте через чур много снега, а в зп его почти и нет(((",0
Телефон который я хотел — подорожал в салоне на 4 тыс — я в шоке =(,0
"RT @avelina_Yee: Оле сигну собираемся делать у нее на груди,ВДВ хули:-D",1
"В обед идём с котом гулять)
И за результатами пойдём)",1
"Опять температура поднялась...
Завтра в больницу пойду:-/",0
"Все планы накрылись ) ахуительно , предпраздничное настроение",1
Почему в фотографии моего кота набирают больше лайков чем мои?!:D,1
Давайте уж побыстрее 12 декабря объявляйте выходным днем и переносите на пятницу 13!) Буду строить планы!),1
"Впереди будут отличные выходные,ведь на улице такая сказка!!!:)",1
"#голос Элина мне сразу не понравилась, а на Петра как-то плевать :-):-)",1
"Хотела с ним поговорить,а он со мной не говорит((бряк((((#ктовтеметотпоймет#пинкиибрэйн",0
"@Big_FatTomato СТЕРВА тт мне тоже он нравится, хочу :(",0
Черт возьми. Завтра в нашем калифорнийском офисе будет Президент РФ и губернатор Калифорнии! А я как дурак в Москве :(,0
"RT @_8763731544813: @rubin_paceka @pcb58pcb Да верю я верю! Меня вот 42 минуты напрягают! Сам то я 42 секунды,и то не всегда.(((",0
RT @ApelsiNCho: @PolliNovichkova привет))) спасиииибооо),1
Ахахаха весело сидим.Жаннетта и Люсьена))))Ну даете ппц,1
"УРААА!!!наконец-то выходные,я ждала вас всю неделю,но завтра опять на репетицию(((",0
Бессоница не дала выспаться(((теперь пытаюсь не заснуть за компом,0
@sport_by блин.  Мой прогноз не оправдался.  Шорт :(,0
"@AlexandrMinaev точно, история. Его место уже давно должно было быть в историческом музее, вот и доигрались:(",0
@Mihalevsky1 @Nastya_Toretto мне понравился ваш клип) особенно купальник и ноги Насти,1
"Как же красиво в области, и насколько грязно в городе(",0
@karmatsky спасибо) надеюсь там не сотрут с порошком :),1
"@s_vakarchuk не ожидала, что и вы туда же, мне очень жаль...вы прекрасный музыкант, певец, не надо Вам в эту грязь, все это фарс и абсурд((",0
"@sd0107 да, эти чудаки из Калифорнии снег только в кино видели;(",0
а вот например кадр из титаника — уточке тонет :(,0
"@baby_ellen_lamb на важное задание, который светильник дал :D",1
"""не кисни, еще вспомнишь старого Вачика"" люблю свой падик за классных соседей)",1
"Папа запалил что я не сплю , а рисую. Я не виновата что вдохновение в час ночи как сумасшедшее прет(",0
"@liliyanevshupa выбрала фотку , где сама хорошо получилось , а о нас не подумала )",1
"В продолжениек темы:   — сайт для изучения английского языка, все статьи которого написаны на английском %) Хорошо",1
RT @maevich97: Сегодня у моей крошки день рождения:3 С праздником моя любимая! Жаль что не рядом в такой день:(,0
"ДомаДомаДома :3
Но в три надо уходить :(
В редакцию.",0
"@cup_way 9 раз ахахахахах доминант над Халком ХААХАХАХАХ че я ржу. :DDD
доминировать над Халком...  ахахахахахаха",1
"@dashunia1995 @bignnlife даха, ну ей же надо поныть! :)",1
"Пользуюсь версией этого замечательного плеера от 08.11.09 , приятное дополнение ) в windows7 наведя на значок плеера в та",1
"Не смогла переписать матан только потому, что в аудитории не было лишнего места! Ну что за дела(",0
@fillip_ina больших собак любят неуверенные в себе люди),1
"Возможно будет уже поздно, возможно просто торопясь, скажу Вам #лента осторожно - Желаю счастья и удач!!!))))",1
"Что я делала весь день:
1) ревела

«Расставашки всегда печалька» © Дима",1
@MagnieMakoyana можно ещё где англия под итальянца маскировался х),1
Здорово я сегодня побегала. Нога чертовски болит:( х,0
сегодня опять не получилось(( http://t.co/OBXEK9dMQA,0
ужасный день :(( даже нет настроения открытки подписывать :(,0
@VikaFunnyBunny ха жесть!)а что это за чел в военной форме?),1
Хочу ремонт дома с грандиозной перепланировкой(,0
RT @xudozefagihe: Перезагрузил компутер и дырвеб починился o_O,0
сменил JID и посты жуика теперь не приходят(,0
"Ну вот.. зарелизили, а я так и ну успел до трекера добратся =)",1
Приятный подарок) @ Ростовская 86 http://t.co/pEkmPfUQEQ,1
"RT @stay333strong: @UnicornLouie аввв:*спасибо,родная:*",1
"Вчера было так весело после школы
Играли в снежки, котались по льду, раздевали макара и корявченкова:D
Это что то новенькое:D Вспомнидетство",1
"@cadie_allein хахахха, с суном от чего угодно отвыкнуть можно:)",1
RT @Enebish1: Жиргээ рүү оронгуут л сайхан мэдээнүүд урсаж байна.Ямар сайхан юм бэ :-)))) Сэтгэл сэргэчихлээ...,1
@ganhuyag @munkhjin2000 @NominChinbat @gbaterdene Гоё залуус байнаа байна. :-),1
"@HornovicH @OksanaKykot так, мы просто победители по жизни, но не дебилы)",1
"родди поставил мое имя в юн
теперь мне кажется, что я его заставил :-)",1
"@vikaqn про часы так не думаю, а вот про сумки постоянно такая мысль)",1
"@olezhamoodaq не тралируй меня,пожалуйста:(( я тебе в монополии помогала:((((",0
"оооо и особенно раздевалка, это было что то! пхахахах лапуль:D",1
"соседи устроили пати в стиле -""мы не спим,а значит и вы тоже""очень мило)куплю ствол буду в ноги стрелять,чтоб на коленях стояли)черти",1
Сделала открытку на ДР дяде. Я довольна своим творчеством :),1
Ну и какого хрена я проснулся в субботу в 8 утра? Лучше бы на работу так просыпался.:(,0
RT @aw_leyla: @alinialina обожаю эту песню:((((,0
"понимаю, что нервы сдают, и я часто болею. Мы видимся очень редко, мне тебя не хватает, до конца так далеко, а я уже не могу так:(",0
"нада в школу собираться, лафа закончилась(",0
"RT @Valerriiaa: каждый занимался , таким видом спорта .. )",1
"почему так всё не справедливо?!((
у Вовки днюха, а я поехать не могу(((",0
Сложная неделя предстоит( но завтра я откисаю домааа,0
"Я дарю улыбки прохожим, иногда получая улыбки и от них. Мне нравится хоть как-то поднимать людям настроение:) http://t.co/qTPMqoUGGO",1
странное ощущение эмоционального подавления :-(,0
"RT @Mary_Kedvesem: Кстати, я написала письмо @n_nastya97, а @Jon_Invincible не знаю, что писать... :|",0
"@zazuzik А для чего тебе рейтинги, если ты не работаешь в инете?))",1
"RT @tanyaskazanceva: завтар пойду гулять!! ихааа, счастья полные штаны!! :):)):)",1
"понедельник, а я уже заебалась (( хочу выходные !! http://t.co/qImjlcesMV",0
@Nastya_Kr_15 у меня бы печень не выдержала ;((((,0
"Я еще в сугробах поваляться не успела, у меня уже во дворе снег чистят(",0
попался 15 счастливый билетик и под крышкой телефона уже нет места!(,0
@NastyaKrus столько новых впечатлений о_О,0
"RT @Paul_Kopylov: @LETO_ON_MARS ахаха
я звидее http://t.co/jQqQKm9sHn",0
Обожаю английский! Но плохо знаю этот язык до сих пор...=(,0
"чем холоднее на улице, тем более одинокой я чувствую себя в этой дурацкой квартире(",0
RT @kondrashechka: твит с вкусняшкой для @__Anfisa_ добра тебе) http://t.co/KIBcHkp7YM,1
я все больше и больше отдаляюсь от тебя (((,0
элина как сорвавшаяся с цепи собака... только собака умнее)),1
"я так хочу этого и так ссу 
как можно быть такой ущербной((((",0
"классно осознавать,что завтра суббота, выходной день,  прелесть))",1
Почему я не могу весь день пролежать в кроватке? :(,0
рисую потихоньку) завтра уже  фон сделаю) http://t.co/xhMQjYkk8J,1
@ShutTheFuckUuup Менеджер по управлению персоналом),1
"Ебаааать,я так устал,эТо борода,играл 2 игры,по 45 минут 1 тайм,я скоро здохну)
Зато выиграли 2 игры,2-0;2-1,теперь отдыхааать *___*
Гыы))",1
"@Orange__Anya @EMenzhurova @HAPKO_IMAN @IKulikova @_agasha_ @rustemlal @yulko_o ихихих, Щетина моя любимая:33",0
"RT @Karabas308: @konviserland извини, очень важное забыл:
и) в жопень!",1
"Блин, и туда хочу (((( http://t.co/rM6tSo68Jw",0
RT @kilz0x33d: фоткались на вчерашней трене пока не было мячей:DDD http://t.co/40ZJ8TGuie,1
"сегодня с утра валил снег, как будто я не на Кавказе живу, а где-нибудь в Свердловске... :(",0
Я так ждала надеяоась и верила((( борщ не полетел в страшную мордашку Эли(((,0
почему у меня стоит 3 по физ-ре? мы же с физруком братаны((( у меня должна быть 4((,0
RT @gumygakafoko: нехорошо весна началась :(,0
Мб заказать папиным деткам малюсеньким? Братууу :) http://t.co/P6oL6WBUEO,1
поднял настроение,1
"@Jef1169 хуясе)
я из Украины
долбаные часовые пояса)",1
"@No_Name_Okay_ мне обязательно!(
в 19:30 начинается..
Может пойдём сейчас и потом ты меня проводишь?",0
"@a_abashev пока не дали, я проверял на платном аккаунте. Кстати я письмо написал по делу))",1
"Слава позвонил, услышал мой голос и перенес тренировку на 5 вечера, если станет лучше. Ох(",0
@D_Babich @Borman_ru Кто оценивал технологию? Какие вредные выбросы? Будет сборище дилетантов-провокаторов и обманутых ими!(((,0
сезон конфет и чокнутых дедушек с ватной бородой:D ,1
"@Baziann просто, я не знаю....

с учебой проблемы, с мамой очень сильно поругалась из-за такой фигни :(",0
"Моей Аллощке плохо;(
Я очень грущу из-за этого",0
google voice для chrome понимает только по английски :(,0
"Так приятно было когда было штук пять свободных мест в маршрутке , и мне симпатичный парень освободил место :)",1
"@Gordeev_Tima ой, да не ври! Мы везде тебя достанем!:D",1
"RT @xushnudbek: @Nilufarposha Роже Федерер.

Нилуфар, роса тинмасдан савол берадиган бўлиб кетдиз-ей. ""Заковат""га чақирсак бўларкан Сизни )…",1
"Иду спать. Сегодня был тяжелый день, надеюсь завтра будет настроение для концерта! Спокойной ночи )",1
§Не нужно останавливать себя. Нив чём. Ник огда назачто)) Цел уЮ) лЮ блЮ)),1
"Антуан Бэкс целовал меня до того, как это стало мейнстримом :D",1
"RT @karinyshka45: сижу второй день нюхаю рубашку Лизыыы,эй,она мне о тебе напоминает,не считая фоток на стене:)",1
"@Uli__ у меня такое лицо было,когда я вчера 5  за контрольную по химии получила))",1
"в школе мне задали вызубрить длинный стих,и он у меня ну никак не запоминался!((( Баб",0
"@KatrinDenisovna все супер, Катюх, у меня так же))) а еще суп со сладкой булкой или печеньем) ",1
"почему то вспомнил группу Soularis, прокачался как в юности.....ах да, я заю что вам всем похуй)))) http://t.co/rvaGqktm2d",1
"Заметила, что когда мне начинает нравится какой-то певец, актёр ил же просто парень у того появляется девушка, и это не я(",0
RT @Al_Cheremuhina: Должно же хоть что-то поднять настроение((,0
"загадала я это желание тупое.
все равно не сбудется:(",0
"Уважаемые админы, это очень жестоко звонить в понедельник утром и без всяких вступлений спрашивать ""ты адрес сменил?"":-D",1
Надо собраться... Собраться и сделать английский! Блин...как не хочется... Спать хочу. :(,0
"последняя лекция с историком, мне будет нехватать его пиздежа обо всем :(",0
"@thenickygirl лови, так можно и руку до горячки довести!:D",1
"...музыки не было:-(
Я стала напевать
песнюНовогодняя
группы ДискотекаАвария
шла по коридору и вдруг
я поняла мне не
послышалось-где то...",0
@9625Nikolasha воу воу воу как я могла такое пропустить!!:D,1
Поставила плагин Qip Music Status. Мну доволен ^_^ Квип мне нравится все больше и больше))),1
"RT @Pavsekakii: Всем хорошего сна! А мне через 3,5 часа ехать в #железнорск и вести прием... #работа... Се ля ви!))))",1
@trrrrrot но вряд ли я когда-то осмелюсь)))))))))))))))))))))),1
"всю ночь сегодня фанфики читать буду
:-) :-) :-) :-) :-) :-)",1
"@Sitmf ну Германию не стоит брать наверное, но может быть даже ничья с той же Ганой или Португалией. В общем, очки потерять могут и они)",1
"Ну капец, бутылку вина открывали с Натой дольше чем пили ,Ахаха )",1
"Ну, какого фига повтор Голоса и матч Ливерпуля показывают почти в одно время? ;(((",0
RT @KarimovaReg: вот Марина дура!! бедный Щука :(,0
"@qcher09 Игорёш, неловко немного, но не поняла твита(",0
"невже так подобається мене мучити?!
невже так важео зрозуміти!((
оооо,блііін ,все я безсила.",0
@BrotherKombarov катни мяч ему.вырастет сам выберет.Может петь будет как Кобейн или Басков((((((,0
RT @kofiquqokahy: неслабенький пони на 800кб :-/,0
"вышел из ванной и осознал, что я замёрз. ((-8",0
Печаль и расстройство. Интересная новая книшшка — а дочитать теперь получится только после работы. Страдаю :(,0
"@bodyrheon приятно, что высказал свои эмоции:3
Другие же просто промолчали:(",0
"Полагаю, это всё-таки вытащит меня на самый верх твоей стопки бумаг. :-( #FF #FOLLOW",0
RT @TukvaSociopat: Полиция Майдана! ))) #євромайдан http://t.co/MnzYrXDukU,1
"@YShulyateva а тут же,видимо не успела очухаться)))",1
@Do_Or_Die_xxx лал мне уже интересно что это за сюрприз с:,0
"И я так эпично позвала СВ, ору во все горло, но услышала)",1
"Люблю ездить на учебу на машине, но еще больше люблю мамочку, которая меня отвозит:* http://t.co/xvyvN1RwUP",1
"@ms_georgina17 перевод конечно ахах! Кажется, или Перси озвучивает чувак,  который озвучивал Гарри Поттера на украинском?)",1
"Грубая игра: Актер есть актер. Я ничего не поняла из этого фильма, но 4 порно - момента запомнятся надолго :D",1
"RT @kefylubohoq: Сервер, железный, жужжащий. Очень хотеть. Как же зае^Wзамучал вдс =(",0
RT @Heart_Tardis: @_Better_Moon Я прочитала: Вытряхивать из пеналов всех людей..о_О,0
"Пойду искупаюсь,маникюр сделаю,биологию нужно прочитать)
И спааааааать",1
"@xassp да так.. Просто проснулась, кошмар приснился. (((( Тт",0
@nnnqnqn я ногу подвернула. Далеко не убегу :(,0
"@ich_bin_kot физнагрузки присутствуют и воздухом свежим дышится... ,однако,и это не помогает(((",0
"друууг я так скучаю( 
ноо уже скоро увидимся http://t.co/4SJKNhD9pN",0
"Хорошие новости, но не для всех((( http://t.co/BXMOHtodTQ",0
Я забыла предложить твоим родителям. :-( #FF #FOLLOW,0
"@Racoon_Alex, а потом покрути обруч! Часиков в двенадцать)",1
"RT @CTEPBA_C_MAPCA: Реакция на SMS/отзыв/отклик
Обычных людей
-Как здорово!! Я еще кому то интересен:** ^^ ;З
Моя:
-ОМГ, что там?! За что?!…",1
"весь день в школе без планшета ((( это такая печаль , беда...",0
"@angelinav1999  Чувак ты крут))) У миня тож такое было!!!!  сколько лет на музыку ходишь, на чем играешь?",1
"RT @Dunaevaa111: Как я задолбалась каждую неделю болеть( столько пропусков в шк, ужаас",0
"Это ппц... Работаю работу на работе, работаю работу дома, почти не сплю и все равно ничерта не успеваю(((",0
"@naduska_naduxa у меня телефон тупит,вот сейчас я пишу тебе твит,и после мне надо выключить телефон ибо он тупит :(",0
@DaryaSever @kree_zee в этом никто не сомневается ну в том что ты хипстер),1
"последний день лета прошел как-то странно: пол дня сидел дома занимался херней, погулял с подружкой, проводил друга. все норм :)",1
принтер зямал бумагу и нифига сделать не  могу(,0
"- с твоими знаниями тебе за границей предложат работать
- ЧТО? *:D*
- ну я про олимпиаду. у тебя призовые места
- а, ну это естественно",1
"@Malinina_lena Спасибо,но еще очень рано радоваться((((",0
"недоброе утро:(я хочу спать,меня всё бесит",0
@Ehduard34 Перепутал:)))) Избранники!!! С рабством еще в 1917г закончили.,1
