text,type
мама с папа только что приехать после банкет в честь удачно пройти мамин выставки),1
грусть-печаль я снедать  ибо из-за травма я растяжка потерял!.. =( #печалька,0
а география ещё большой бояться мы задать офигенно-большой параграф и я не чо не выуучила!!! (((((,0
прийти домой — быть курить информация о подлодках. по суть  я о они ничто не знаю. :),1
@taataa в смятение читать твиттер: по-моему  так горячо ещё не было:(,0
@innahoh оооо!!круууто!!! а мы стоять за два девка :d но весь быть очень крууто! ееее)ть ты поздравляяю)т ощущать и понимать я :*,1
этекет- этот кагд хочиться тралить лалка и пить яшка а прехосться здаровац и улибаца кароч((((99,0
@ermilovajulia нене.ть не про редакторство.есть я весь устраивает.ть очень много пишу.каждый день.этый круто.ть про театр(((,0
@schastlifchik   у каждый свой понятие о красота и идеале. а у этот вообще свой атмосфера :d,1
@kosmos_azaza ясноясно..) вместе она порешать тогда),1
это очень странный желание который никогда не исполнится:d,1
первое  что делать парень после тот  как я они бросать  так это удалять мой фотка с свой компа))) ,1
малый захотеть елку) вот украшать http://t.co/ax15cnyzcx,1
@mrssleepstrim уже показать  теперь только ночью:(,0
и самый печальный на сегодня: остаться 13 дней((,0
только что птица залететь в окно. почти сразу вылететь  но неприятно( думать  что надо не настраиваться на плохое.,0
теперь я реально бояться ложка от ложка сейчас пенный струить прям в глаз :(,0
ненавидеть когда возвращаться прошлое  ска. зачем я тревожить? я не скучааать по прошлому. упустили? шагать дальше!:),1
@ritulka_f @polina_pavlova3 да это быть бы прикольно!)главный так отчётливо весь запомнила..),1
rt @nastasiyao_o: так приятно когда ты ни с тот ни с сей подносить киндер&lt;3 маленький радость,0
и так каждый день( уже стол не хватает( http://t.co/hg7sidan9p,0
так хотеться какой то сопля сюда написать...ный нет ахи я говорить что не буду:***,1
он я сегодня снился:( http://t.co/8ghbjiw3rm,0
классный позвать в клуб) мммммммм)) очень интересно) ахахаххах,1
rt @oganesiana: значит ли это  что скобочка - признак совка?(,0
rt @malishevae: оказываться  что девушка с такой маленький  гламурный собачка  предпочитать анал. извините( http://t.co/cktayw8pky,0
не удивиться если прокуратура обвинить яценюк в работа на цру а на украсть сервер найти план стать император украины(((#євромайдан,0
твит для @do_or_die_xxx http://t.co/1ljzek9poo,0
пришлый домой  по путь быть весело :d @inessabelyaeva,1
да что ж такое... я думать появление вай-фай здесь принести свет и радость в мой жизнь  но нет!!! этот сволочь на ноут работать через жопу((,0
наш эмоция хлестать через край а мы никто не слушает(,0
5. ладный так уж и быть  улыбка у он классный #ss501 @elino_ok http://t.co/h6kw4l5plj,0
воспоминание просто сжать изнутри комок в горло слеза на глазах..из-за один лишь фотографии(((,0
@pineappleolga ахахи марина:d не любить я свой имя:d,1
rt @e_rodnikova: пытаться запрыгнуть на руслан 20 минута  он психануть и посадить я на спин  а потом кинуть меня! шикарный отношения!))),1
"но у я кстати сохраниться твой сообщение на тлф тип ""пусть ты присниться наш потрахушки""))))))))))))))))))",1
rt @tatunya_: мы надрать весь заааад))) ппу  я любить тебя),1
rt @kiralosswod: концерт на славу! #kdk - ахуенные) http://t.co/8x200fxwwm,1
я читать закадр с 50-ть секунды))) #кптво #комсомольскаяправда #картинадний #разговорспремьерминистр http://t.co/mqrv9elhg0,1
rt @nika_aksyonova: я и не знать  как сильно настя доёбывать друг настя в твиттере. лехч  настя  воу воу),1
@dissensio88 кстати да.ть даже не мочь проверить где мой часик находятся:(,0
@victorovna1999 чтобы потом не растраиваться  что сделать выбор не взвесить весь за и против),1
настроиться и хотеть зайти к препод и поговорить насчёт специализация  а он не быть в институт :(,0
как я насмеялааиться  ааа.:) теперь надо как то уснуть завтра гуляеем:)),1
уйти с последний урок с надей. англечан надо быть уйти  а я так уйти за компанию)) что б не сидеть..,1
чем ещё заниматься в 4:00 утра... читать книгу) ...,1
один медляк один любовь в лагере( и песня вдох выдох(,0
скучно ( ждать когда фильм начаться  блин 10 минут- веееечность!,0
@antipovaaavikaa и у я быть уже два шоколадка  ахах),1
сегодня весь должный быть по плану))надеяться я быть ленивый жопа и сделать весь как надо)),1
как бы я хотеть сегодня оказаться в париже...(,0
ольшанский в фб про бабченко  хороший навальный и украинский гитлер  конечно  загибает. и весь с это щенячий восторгом((,0
rt @vikrorialusenko: завтра быть перепад настроения),1
rt @krolik4500: приехать лоська:* теперь у мы куча вредный еды: хлебчипсыколбасахуйбас :d но самый вкусный-розовый шампанское-мы оставить …,1
домой охота... очень хотеться домой =( http://t.co/kcjo8yqgth,0
yg вы весь наркоманы! черин ты вообще сволочь! я вы весь ненавидеть :d лал,1
@3ha_k заинтриговал. почитать (; а мой фб самый важный момент это год не зафиксировать ((,0
@abakanlondon когда я спрашивать где это  я оказываться уже быть там. :),1
@katebarbaro в январе)) эх быть бы загран и виза)тый запросто))хотя в амстердам хороший весной-тюльпанчики:))),1
как же я бесить холод . я готовый одеть на себя весь шмотки в дом лишь бы не умереть (,0
@sashakotyasha дада  как только организовать весь  так сразу. ващий сессия отстой вот :(,0
rt @vityaak47: эй хуй побрей)) весь привет я проснулся)),1
сделать жек подарок  подарить тачка :)) http://t.co/mv27tlre1l,1
два игра!! с 76 шк!!! проиграли:( 31:37...,0
поспасть немного^^ только замёрзлый и голова кружиться (,0
наконец-то я дома!))) устать http://t.co/r5bgdq0tao,1
@nickost777 думать это индивидуально для каждый организма. я без мясо не мочь ))),1
rt @n_larionova: дать премия за спартакиаду))) http://t.co/jyk2mgczj1,1
rt @youmanola: открытие гипермаркета лента перенести на 14ое((((ести в метро. #лента,0
@polinka_leto почему только ты в последний время весь обучаешь? :) но я нравиться  что ты быть у я обучение проводить!,1
удивительно! ради блог даже джабер зарегил) привет весь и каждому!,1
ваааааааа  всееееееее! началось! оба тащимся! просто ааааааааааааа  ну как так!((((,0
#измена и лож... слеза и боль... любовь и ненависть( тяжело... #статус #читайменяаятести,0
мой мальчик самый лучший!!дажа когда я расстраиваться он поддерживать я и успокаивает)приятный,1
@ebatjargal_16 @ninjbatl үлийгээ хийж сэтгэлээр унадаг байнаа :( сэтгэлийна хатгүть,0
rt @rita66433166: я умереть делать этот биология (,0
rt @stowsto: посмеяться немного!забавный история) http://t.co/o3sfvf0r7k,1
@taniaisaeva3 давать скорее)ь не забыть про договор спросить,1
@fox_np ааа  а я вот вчера кончик постричь датчанка с: а то отваливать 30 уе за такой мелочь в салон как-то не торт(,0
я не знать  но они быть уже здесь задолго наш появления. /)__) #follow,1
rt @dariaclever: я теперь немного звизд я читать стояк и точка ещё один достижение) в этот никчёмный жизни..,1
rt @helena3313: @saint_jimmy21 неделя это много ((((надо постараться выбросить весь ненужный мысль и тогда быть хороший,0
кто они так укол учить ставить? аж нога отнимается(,0
rt @kunopaqojuhavu: можно друг друг одинаково сильно  а вот ценить любимый уметь не каждый( http://t.co/odrzkiho02,0
@dopelicious да  он самый) я с он голос млеть просто,1
завтра приезжать андрей макаревич. и я хотеть с он зафоткаться и потом повыебоваться тип смотреть какой я ахуенный с звезда тусуюсь)),1
xex  поддержать гильдия #radiot в хотя я не совсем понимать  что это такой :) но наш надо поддерживать не взирать на,1
сегодня результат по история за контрольный работа чувствовать вербочка и я достаться ;(,0
@klishevich123 в общий  любовь говно  парень сволочи:(,0
rt @ydosityb: педивикия какой-то импотент делать :( иначе почему в статья вот о это настолько уёбищный фотография,0
пышка лежать на стол и давить на меня( но я худеть ледяной глыба  так что этот ублюдок в сахарный пудра для я вообще никто!!!,0
ну это псец какой-то.всё настроить  весь собрать  собраться спать и... тут отвалиться perl.вначале у vim затем autounmask:-(,0
@nessibvb оххха это школа изз нея скоро смерть за я придет(,0
ой готийся до геометрії завтра контрольный =(,0
@friday_mila милый куда ты шлешь?) twiligt.ghost69@gmail.com,1
"@anna_m_keller добраться до парней? :)) я не мочь адекватно реагировать на это ""ну адаааам!"" ))) ох любить этот фик!))",1
"rt @bumiziruhuge: пиво "" очаково"" решить продавать в германии. ..наверно для бывший соотечественник  чтобы не забыть вкус родины)",1
вот  сидеть и ламай голова  что дарить на днюх сеструха =(,0
rt @demetria_styles: @artur_pendragan я ток прийти а ты уходишь:( ночь :с,0
сорри за нецензурность  но без это анекдот не получиться бы:) - я быть любить только тебя. я долбоеб. - эмм…мочь однолюб? - нет. долбоеб.,1
я забанить ну не хотеть гулять как хочешь((,0
поиграть с альбелина  но никакой ачивка и трофей не дать :-(,0
нет  нет и ещё раз нет! я не соскучилась!!!! чеееерт :(,0
зайти в группа мамонтенок. сидеть  плачу:( так жааалко их:( раздать бы они весь  почему никто не берет:(,0
@temadiary неа. для отпуск сам то. динамика-разве что при хороший свете. а мочь просто рука у я кривая,1
каждый день спешить в школа  чтобы увидеть ты там...ный при встреча ты отвести глаз  а я сделать вид что ты не заметила(((,0
ну вот. один запротоколировать пчела есть. не знать  кто ты  но спасибо. =),1
верный попутчики!)))) малыши-подарочки*)) http://t.co/wt4hyr2tei,1
забавно  но я как-то жалко снимать этот бумажный браслет с руки),1
@aeeneas   сметь предположить  что везде где есть спиртное:),1
весь такой стать родные!!!)) migalj #голос#voice#voicerussia#music http://t.co/pk86sglvwt,1
rt @ruslancristiano: 7600-ый твит :3 @pupo4eek ты  крч помнить что обещать :d,1
как же хотеться быстрый новый год. наряжать ёлка выбирать подарок мор снег  хлопушка  огонёк а самый главный настроение)))),1
“@twitregion: ученые: кофе приносить намного большой вред  чем пиво” не рассказывать о это никите))),1
@thenickygirl ну  что  вероника роберто  с днём рождение ты  что ли?:d я хотеть ты пожелать много-много всего замечательного!,1
сегодня пойти гулять с катей:*:*:*:*:*:** наконец-то:):):*:*:*:*,1
вот зачем он про это написл? я теперь засесть в дюна играться :(,0
@vkanivaet ну кто знать какой мы беременный будем)))) мочь и узкий что творить начать ,1
с один снег свежевать зимний резина :) http://t.co/mxevf8xnhs,1
добрый утро . / удачный весь день надо ехать получать паспорт вставать не охота (((( http://t.co/3hffnjfdgd,0
@niki_time а как ты представлять себя он возвращение из мертвых?:),1
батя собираться покупать ноут. чуять появление ещё один электронный хуит в дом :(,0
rt @polyushka_: а ещё я любить внезапно встречать свой упороть друг х) я верить  что это судьба.,1
до звонок будильник ещё 10 минута  а я уже встал. какой я молодец :) добрый утро!,1
посмотреть сопливый мелодрама и влюбиться в главный героя( не  ну вообще в мыть стилеf,0
диво-копилка девиз декабрь месяца!!! работать или ... работаем! без вариантов!!!! збс(,0
сегодня у я крок...ть тот вторник перенести на сегодня... волноваться страшно...((((((((,0
украина насосалась... в 4й раз.... это капец :((((,0
задание на день ) #работа #в #леса #не #убежать #:) http://t.co/ti2qz1mfwo,1
"""передний камера "" @serafim_ka_23 :* http://t.co/93t4rihpef",1
сегодня лео торрес исполниться 3 года! :) http://t.co/fl9lhclcza,1
@rodionkhismeev dggbааармотавва да точно  я загнался:d,1
@sony_chika да они весь классный сложно выбрать.. ранний егор нравиться потом бесить стал... сейчас костёр наверно) ну и антип чутка),1
если верить картинка из пост   то я — шалава. =(,0
@latinasatarova @mussatayevabota @rainy_mo @aidoseg я всегда пускают)))),1
@viterzbayraku а беркут не иметь право так бить человек  угу (,0
мда  где бы он ещё купить  если скачать уже нельзя?:),1
ааа ну почему после пропуск в школа  когда приходить  каждый раз мы что то пишем. что за закон подлости(,0
rt @leratambovtseva: @dinozavrric сразу видно  у вы весь серьёзно :d,1
весь неделя в универ до девять вечер пора сюда подушка с одеяльце принести и сразу здесь ночевать:(,0
как же плохо осознавать что то что быть ранний большой не вернуть(,0
@expert1241: @anyatsyganova хуево ты че тут сказать почему? :(,0
жирный баба тереться о я сумка  намекать чтобы я она уступить (,0
торт готов) завтра папа можно дарить) @ мирошниченко 51 http://t.co/kuhtozrvgb,1
@semenovanadin у весь что-то сегодня с телефонами. анька тоже недавно в тви о это писать ,1
поход  гобозов-дебил один радоваться свой свадьбе:d,1
добрый утро! кто то вчера кекс готовить  до час ночь  пойти угощаться ;),1
rt @xenyapetuxowa: @rahmanina_m спасибочки ты тоже :*:*:*,1
я  не побояться это слово  любить свой работа  но этот собрание в воскресение утром...... бррррррр... ненавижу! :-!,0
хороший погодка хотеться гулять  снежок кидаться  но я сидеть и сижу(,0
@juxiantang рэнди-хуенди и псина. большой не bff? :-) :-) http://t.co/f9wvyjd8dd,1
@_kitten_love а я 16 два неделя назад!!! сучка:(,0
rt @vas_happing69: @helenburst очень:( у ты в кородя много дирекшионеров?,0
замёрзлый в маршрутка  ужасно.. скорый бы доехать.. и ещё  кажется  что я этот балетки натереть себя мозоли.( ну  ни,0
сделать бабочка на снегу))))))) и слепить снеговика))))))),1
"#versus уебок писать якобы ""тру"" результат  но никто верить не стоить ;)",1
@nickborschew весь равно посмотреть он поздний весь  ведь пока добраться до интернет после празднование др :(,0
rt @dojavuwovoxy: блин  только что два джуйка косячный было! и не в один не успеть похихикать! :(,0
нормальность — это очень скучно. невыносимый скучно. чертовски скучно. хоть удавись. х-(,0
мы ты любим возвращаться скорее( http://t.co/4klpyavufa,0
@jstoruser это да. путин - основной квеста  но есть куча побочных((,0
досмотреть любимейший сериал и блин я снова плакать на взрыд.неожиданый концовка (((,0
пм прочитать официальный статья о сдача егэ и нововведениях. это- кошмар! как теперь сдавать-то? :(,0
жевать бородинский хлеб — выпасть обломок зуб  прикрутить когда-то стоматологом. :-(,0
rt @ninelyakovenco: @didencovalery хорошо там  где мы нет),1
rt @bernar___po__1: @makaydaa привет! скорее выздоравливать и большой никогда не болей!=) http://t.co/w1lb0thfrp,1
rt @amicableru: “@papaprislal: ма-а-ам. я найти кот - дура. ты 35. муж ищи” ))) добрый весь рабочий утро! ),1
@maglov так  у мы усё так сурова)))) напэўный  баяцца  что вопыт набяруцца на майдане) #євромайдан,1
rt @ollivercom: коул и аарон слепошара :-(,0
rt @dew3l: выходной закончиться ( http://t.co/hfqlo86vih,0
rt @arinaaaaonskul: так плохо я себя не чувствовать давно :( ,0
@kirsanov_kirill вы всегда это смочь сделать это на сайт  если что-то понравиться или понравилось.по чек мы очень быстро найти повара),1
кто большой хотеть девочка или мальчик ????))) — вообще как получится. а так и мальчик и девочка с,1
@irk0 да как попасть сортировать :( совсем кривая отсеивать  когда свекровь фотка посылаю. остальной сливать в папка макс n месяцев. там завал(,0
@mamantikora в прошлый раз я много говорила. итс ё тёрн нау),1
и весь таки  наверное  быть скучать по ним:d :* http://t.co/k4uqxwsh9u,1
rt @greatoptimist: http://t.co/ul2ep3eybu если человек захотеть чего-то то это случится... я  наверное  не человек(((,0
каждый проявлять свой любовь по-разному))) http://t.co/ojv6jqetbq,1
"""@ekozlov: @jene4eklebed о да  это у мы везде""д знаю..;-) бедняги))))",1
у альфа-банк упасть процессинговый центр? карта не проходить нигде и не авторизуется. или заблокировать :),1
я он и не увидеть бля(( только в новороссийск ито когда остановиться в кустик но быть темно и дождь,0
@aleks_nastya_ я ты сочувствовать  у я есть собственный ритуал - вечер пятница должный быть свободный  это время отдыха)),1
@twilight2host круто?? ахуенно *__________________* вообщеееееееее!!!! мы на хоббит с саша идти планируем)),1
rt @mawamixacyji: ух ты =) внезапно в ткаббер не прийтись исправлять шрифт,1
что то я совсем расклеилась( температура  уйти  мы не по путь :(,0
на улица пусто!нить человек ни машина наверно холод боятся: (,0
ты понимать что ты повзрослеть когда начинать ухаживать за цветочек в комнате. ранний они у я дохнуть (,0
татьяна костерин ёлочка 2014 таня-таня :(,0
rt @podolithkay: на хоккее: ) http://t.co/7hfn8wapn1,1
@jusnotiz я не знаю:( но хотеть тоже узнать.,0
rt @mgsa16: сегодня в универ благотворительный ярмарка) @ факультет менеджмент ниу вшэ http://t.co/ziqeznnacp,1
сидеть в сбербанк пенза  сейчас мы рассказать про новое продукт и вообще как правильно бизнес вести;),1
на улица такой крутой погода  а я дом сижу(,0
бл ещё и работа над ошибка по мат-ка делать((((9((9(,0
@aquamilas для я это весь новое  неизведанный пол прямо. я всегда бояться слушать на английский и добоялась((,0
написать  что хотеть быть типлидом... посмотреть  что с это получиться ),1
@ludmilasadovaja @baikaipalevan что в лоб что по лоб одно....ный (((,0
перефразирую: @d_mihnenko @vprotopopov господин  а что не спать так поздно),1
что  если я такой человек то забывать сразу то не забывать вообще( http://t.co/lf7hm3n0yg,0
rt @zimin125: @mmmarykova женщина кошка :) http://t.co/2iijtscvuz,1
@bianchicko @i_know88 о_о воу! весь жисть считать  что ретвит с мой страница - абсолютно бесполезный штука. смотреть  как хотеть  лизонька!^^,0
из-за второтег я на любой обращение к я отвечать я! вместо да или слушаю. :(,0
не хотеть идти на танец :( http://t.co/5odpjbyxoc,0
брат  прходить к я каждый вечер...т единственный  кто хотеть помочь я с историей((,0
сегодняшний интервью д.медведев ещё в 1935 г. спичрайтер написали... :-) http://t.co/pq4lxfiqt2,1
rt @mistermakaron: твит с картинка для: @budurkaa:* http://t.co/lnvczxzw2c,1
@pudjeetheone. ну слушай бро  переубедить не получится) это же bitches ахи #trustory #realtalk,1
подсказать где в наш город можно купить укулеле? заранее спасибо:),1
эх... вова вова... такой невеста увел... :) http://t.co/auy8ecbvrf,1
кто там хотеть рисовать задешево и прямо по экрану? вот вам! и  да  free ship wordwide ;),1
rt @vladdoncov: без ты очень плохо и скучно!(,0
@archerawg а я уж ты встречу..))) с чем-это я решить сама))))) главный мы прям в аэропорт не начать пить..)))) мы то можем..),1
rt @dopefiendl: @mad1world ой скпздц(((9(99((((((,0
@chippcheg у я вообще такой тема  что с люба сторона можно я пнуть =),1
rt @tatomegerufy: нет ничто хороший  чем помыть голова после выпускной причёска :d,1
я помойма начинать терять два близкие я людей(,0
rt @___nicotine___: я че дурак по твоему(,0
@anyuta_bel ростов простить что в ответ на это твой пессисистичный сообщение но с днём рождения!)будь оптимистичный и пусть весь хорошо будет!),1
@rsa78_it неееий  достать уже этот мелодия((,0
"@a_anastasia_v минутка упоротость  а нет мы с она по жизнь упороты)) люблю) ""забить я скорый  забить луч слава ты я забей""",1
о бог мой он опять я начать писать ((нииииииииииииииииииииииииитттттттттттттттт(((,0
блин( достать скидывать вы я свой усры( достать быть старостой! преподы! вы задолбать весь на староста вешать!!,0
@alimansarov @bagira_02 где  где.... можно риф не подбирать?((((,0
#магазин целый день магазин-усталь ((( http://t.co/hw0piq6jfh,0
но тем время на предпроверка сдавать курсовой в след понедельник  а как говориться  бумага для мой курсачить ещё расти в леса (,0
высококвалифицированный юрист .с больший опыт работа . искать работа по профессия от 150 тысяча рубль в месяц))))))))))))),1
@svetik_svetik1d эх........ очень сложно :(,0
""" почему ты сказать  что не чувствовать разница между нами?"" - согласный  странно звучать хд но я про возвраста :d",1
я не хотеть спать! ( http://t.co/yq9gyvw6g8,0
а ещё ступенька в подземный переход скользкий :(,0
фсема приведа от маленький гитарист ,1
@jester_zaffiro а у я под окно на каждый деревце художественный беспорядок навертеть гирлянда тоже. правда с сторона трасса только),1
нужно собираться на пара  но ведь новостной лента такой интересная!!!! не мочь оторваться(( #зависимость,0
сказать лимит нет) азаза) он нет) #happybirthdaydominichoward,1
чета никто не лайкать дивижный  ну вы чеееееее(((,0
rt @dasha_murashko: обсуждать тот  кто поступать в пед :d,1
монгол hd тв-ээр сонгуулийна санал ава машинаар хэрхэн луйвар хийдэг тухать кино гарч бна даа ;-( #сонирхолта rt,0
@fonbraun барселона я тоже не очень нравиться  но по сравнение с париж даже она норм),1
снег хрен знать с кок ещё переться хер знать куда(((,0
@belieber_ann1 а ты мой =* самый упороть любимый твиттерский :d,1
@sir_lekken мы ты терять где мой малыш есенин?(,0
а у мы в нижний слякотный погода - брр! но у мы офигенный привоз! ))) заходить  заходим! http://t.co/9jmnttacfe,1
с каждый женщина быть такое. что любить парень а он старший ты  встречаться с другой. и главный незнать тебя( http://t.co/cvlezq5kol,0
сделать вид   что ты всё-равно  чтоб ты не добить весь окончательно.. впрочем такой подход касаться не только политики...(,0
@avid_theatergoe ага да и не поговорить толком;( весь мы с ты надо назначить встречу!,0
rt @kuzya_aa: лента гоу к я в банка #rt тем кто уже ретвитить мочь не ретвитить:),1
ахуенный пятница) ладный провести дом с плед и чаёк,1
кома понедельник день тяжёлый  а кома вообще пиздец :(,0
в челны снег идти :) @ ершёвый http://t.co/zzak3mjvv3,1
я дооомаааа даааа!))) как приятно быть дом этот атмосфера  этот любимый город честно скучил!!!),1
ахи  идти в час ночь с узел в рыбальск весь потому что такси не брать 5человек  яд) http://t.co/y2bhi52zrg,1
@topmo3_ 13:15 %) ты поход совушко ничто  я 50 на 50% совахд,1
конец демократия в украина ((((((( неужели никак нельзя объявить импичмент тирану? харьков с вами!,0
rt @alina_leopard: с хеппик шикарный @samy_air !!!светлый чувство успех по жизнь и мор радость желать ты  шикарный маккачен!:*** http:/…,1
хорошо  такой качество как своеобразный принимается. лена  ты исправилась. да и танцевать ты хорошо... ну ладно... принимать ты ;),1
альтернатива акция coca cola с крышечка,1
съездить в больница к офтальмолог проверить зрение. расстроилась. ещё ухудшилось(((,0
@margaritka_ra ну так какой мастер  такой и татуха),1
таня хотеть увидеть  а она уехать в чикаго:(,0
@reno_oppa гугл  тот же он функция  что и в тинай,0
выбрать на #amazon классный факс.ный доставка в полтора раз дорогой он самый (( как же притащить он недорого  13фунт,0
rt @hereismymind: @_30chemicalday у я в комната 24  я писать уже  мой палец синий :-) ихиха  у я есть тот  кто быть ревновать с:,1
сегодня на биология йа пересесть с один парта к макс и йа списать контрольный тааам надеяться  я большой не пересадить на один партууа :(,0
и на последок на сегодня        / / фото дня. / / кошка мурка.. / мой кошка)) http://t.co/onif2nojal,1
блин! в омск уже так темно… а я на маркс преться(,0
rt @procrastelina: rt если ниже рост даже чем губин((((,0
но скорый всего я по-любому должный посетить это врача((((,0
если девушка вести себя  как ребёнок  значит  она счастлива. :)),1
@_saturana_ порно-порно  весело  задорно хд да нет  весь нормально),1
rt @ehafogomi: и разве можно человек напрямую спросить  как часто тот тешить свой чсв? )),1
@annavolkovaa замечательный сделать  отменить урок в субботу),1
жрать хотеть уже с утра. да что ты быть делать. животный :(,0
о  утро  ручной сакурай. этот гея ты вчера не обижали?&gt;(,0
я овца блин  такой оовца. завтра быть разгребать свой проблемы. сам накосячить  сам и разбирай(,0
rt @alexpizdec: @istergow @chicharina14 фак я 10 человек хотел(,0
я надеяться  что мы быть транслировать весь мероприятие. ну что за облом :(,0
rt @4azil4: потусили!теперить не мочь собраться и сделать уроки:),1
@just_on_fire @broma1320 да где на пять-то? о___ый я вообще с свой 171 как-то всегда на ты смотреть сверху вниз :d,1
копаться в этот ложь  создать эксплуататор для одурманивание трудящийся для я мерзко. поэтому я просто молчать :-/,0
завтра быть трудный день... весь день сидеть с это терминатором(((,0
на против дом котеджник всё-таки закончить переделывать фасад)) http://t.co/bjyy5ejgyl,1
написать весь по пробный экзамен покататься по магазин пришлый домой и упала((,0
ох так и хотеться чтобы на физр на они упасть турникет  или они упасть и шея сломать  или в канат задушились...эхо я самый добрый ^_^,1
@huika_vika есть я средне  тоже хуево учиться и очень ленивый с: и тоже любить рок с: правда о это мало кто знать (,0
@vanessamorskaya о нет  ты забыть кристи дочка мамка буба :) http://t.co/v7qz9zohqi,1
@helentehlesbian после этот фраза почему-то захотеться плакать ((,0
блин  я весь красная... завтра не выйти на солнце вообще((,0
"гуф  перечитать под другой минус ""начало конца""  намного лучше) ну и один ничто так) лех  #респектос",1
@littlespicem потому что я так хотеть  не новый  но я нравится:),1
@alone_alien блин ссорить я просто от радость весь позабывать с: я сейчас как дурачок по квартира бегать и одеваюсь:d,1
вот почему мы с она находить общий язык. :-d #instantfollowback,1
@morebeer75 мост есть  а рама нет((( такой вот американский внедорожник(((,0
rt @inikitav: жизнь боль  когда забыть зарядка ;(,0
мы с юля нормальный не мочь вместе свалить))нас полюбома запалить весь преподы......,1
как же я любить этот фотку...этый единственно что я ещё любить в тебе(,0
@vika_love_music хаха)))завтра ты точно быть тепло)))ь на улица и там дома),1
@mariehoorn жаль что она не сидеть в твиттер там есть слээээшик :d,1
32 школа настолько суровый что нападать на игрок втроём :d http://t.co/6liuc9drwg,1
с понедельник пойти дополнительный тираж в 40 тыс.экземпляр по маршрут №1239  1260 и 1197! спасибо) http://t.co/olkczx1szq,1
блин фотка до сей пора не скинуть с тот субботы...хотя тема обещать ещё вчера вечером скинуть((,0
@awesome_spn я забрать с пять урок и муштровать правоведением:),1
rt @fudirim31: милый я не достаточно просто любить я нужно уважать-я же ты уважать и люблю)),1
скинуть фотка весь размыт ахахххах   а на телефон классные)),1
холодноооооо.............. — есть не много) http://t.co/twd2yscebj,1
@vladimi54112071 добрый хаюшки!!!:) @lechiy13 @amazonka_la @v_suhareff @bagira099 @alekseev_25 @nobltsse_oblige @sibirianka,1
rt @korolevmtv: когда грустно или запарный что-то  хотеться бесконечно стоять под душем:),1
@any_mashka ...ладный  мозги нету. но когда ребёнок так кричать  должный же хоть какой-то инстинкт включаться:((((,0
тяпничное. зимнее. невоспетый герой финский война – советский приручить боевой лось :))) http://t.co/ugpkzxpnaz,1
вчера поназаказывать всякий прелесть на новый год)такий милости) даже красный губный помаду),1
@jirni_pirojok я мочь сделать чаять  но я он не сделаю( у ты есть молоко?,0
@margueritazz я думать  что :((((((((( значит  что ты грустить аххах,0
признаться ему... он теперь не заходить в он-лайн((( я скучаю.* http://t.co/xgqtpauy88,0
не держать в себя зло!!! пукни=))) http://t.co/3tz3wxbcuq,1
на улица всего -5 блин а в квартира маленький 20 ;((,0
@_ekaterinasokol @solomentceva ахи я уже весь просматриваю:)продолжай),1
@abramovakaterin помни! ты обещать не болеть мне! :d,1
ааа...завтра идти в кафе на днюху) сегодня с кристый решать что оденить в итог с она бегать беситься смеяться и не что не решили.,1
и тут я вовсю рыдать  ибо не мочь смотреть на такой доктор  нет :( http://t.co/f2jywcxqnk,0
@ponny1 @gulnarakarimova по- мой  она и считать тот  кто хотеть взять у нея интервью тролль  маша:(,0
когда смотреть с @smiling_criceto #голос  то большой обсуждать нагиева чем участников:d,1
пристать к отец с тем  что бы он купить я gta5:d я он заставить купить игру))),1
россия отрываться круча  чем америка. да вы че слепой весь чтоли(,0
(чтоба потом сделать secure off  прийтись,0
@lyuba_granger  да у ты на всë цитаты. весь твиттереть из цитата  почитать даже нечего :(,0
@candy_rusher believe tour закончился((((((,0
@viktoriasaher ну мочь уже поехать  не знаю(,0
rt @basilla_the1st: @proxolod @ponny1 статья так называться  ну а по смысл статья - скурвиться маня :(,0
рань я думать что ты нормальный а ты оказаться такой же говно как и весь :с я в ты очень разочаровалась(,0
rt @carolinenomm: вот так вот:( http://t.co/5ik28fc230,0
